ClusterID,Proteins
Cluster_1600,"WP_281600761.1, WP_358193547.1"
Cluster_1601,"WP_013530112.1, WP_127809597.1"
Cluster_1602,"WP_315806384.1, WP_316188833.1"
Cluster_1603,"WP_212431490.1, WP_370136718.1"
Cluster_1604,"WP_287406949.1, WP_327478829.1"
Cluster_1605,"WP_161748463.1, WP_239739540.1"
Cluster_1606,"WP_004129887.1, WP_104668655.1"
Cluster_1607,"WP_295423527.1, WP_299484936.1"
Cluster_1608,"WP_103734029.1, WP_153871690.1"
Cluster_1609,"WP_164476784.1, WP_167815316.1"
Cluster_1610,"WP_299592624.1, WP_299640722.1"
Cluster_1611,"WP_138608321.1, WP_306638448.1"
Cluster_1612,"WP_256065652.1, WP_378445861.1"
Cluster_1613,"WP_267403537.1, WP_267454062.1"
Cluster_1614,"WP_050440924.1, WP_055167416.1"
Cluster_1615,"WP_046236947.1, WP_116826698.1"
Cluster_1616,"WP_135906804.1, WP_135917357.1"
Cluster_1617,"WP_097573891.1, WP_104669112.1"
Cluster_1618,"WP_059684822.1, WP_059699228.1"
Cluster_1619,"WP_166788297.1, WP_327012615.1"
Cluster_1620,"WP_152552664.1, WP_228935795.1"
Cluster_1621,"WP_081383208.1, WP_341087042.1"
Cluster_1622,"WP_378108293.1, WP_425549743.1"
Cluster_1623,"WP_291463050.1, WP_297909876.1"
Cluster_1624,"WP_003025876.1, WP_048227236.1"
Cluster_1625,"WP_080426690.1, WP_081333392.1"
Cluster_1626,"WP_005899679.1, WP_060496452.1"
Cluster_1627,"WP_054109469.1, WP_231471126.1"
Cluster_1628,"WP_024568375.1, WP_260124537.1"
Cluster_1629,"WP_155266900.1, WP_303818950.1"
Cluster_1630,"WP_106653430.1, WP_126435422.1"
Cluster_1631,"WP_174068707.1, WP_307007779.1"
Cluster_1632,"WP_363390936.1, WP_363543962.1"
Cluster_1633,"WP_392628480.1, WP_403231024.1"
Cluster_1634,"WP_032934262.1, WP_240389531.1"
Cluster_1635,"WP_201499721.1, WP_210459131.1"
Cluster_1636,"WP_183697402.1, WP_276715370.1"
Cluster_1637,"WP_153112946.1, WP_334651471.1"
Cluster_1638,"WP_146537660.1, WP_371714772.1"
Cluster_1639,"WP_088234292.1, WP_122613457.1"
Cluster_1640,"WP_047009407.1, WP_054576832.1"
Cluster_1641,"WP_117115355.1, WP_323102856.1"
Cluster_1642,"WP_180884453.1, WP_262226936.1"
Cluster_1643,"WP_085989954.1, WP_378446114.1"
Cluster_1644,"WP_057252690.1, WP_087280453.1"
Cluster_1645,"WP_117706975.1, WP_270349456.1"
Cluster_1646,"WP_008026130.1, WP_315870614.1"
Cluster_1647,"WP_014720462.1, WP_034110242.1"
Cluster_1648,"WP_024504770.1, WP_196815295.1"
Cluster_1649,"WP_326350853.1, WP_366970724.1"
Cluster_1650,"WP_283809130.1, WP_347338357.1"
Cluster_1651,"WP_268301969.1, WP_377924996.1"
Cluster_1652,"WP_116035773.1, WP_123902406.1"
Cluster_1653,"WP_005696826.1, WP_111326436.1"
Cluster_1654,"WP_163212295.1, WP_278378567.1"
Cluster_1655,"WP_007526642.1, WP_111404448.1"
Cluster_1656,"WP_233963242.1, WP_263755301.1"
Cluster_1657,"WP_352483761.1, WP_352981170.1"
Cluster_1658,"WP_142014119.1, WP_310019871.1"
Cluster_1659,"WP_003180288.1, WP_077571151.1"
Cluster_1660,"WP_101273217.1, WP_307575727.1"
Cluster_1661,"WP_070225662.1, WP_258454277.1"
Cluster_1662,"WP_007252318.1, WP_057414681.1"
Cluster_1663,"WP_289795970.1, WP_322639184.1"
Cluster_1664,"WP_131148587.1, WP_165497819.1"
Cluster_1665,"WP_111389518.1, WP_255746069.1"
Cluster_1666,"WP_128740882.1, WP_128993610.1"
Cluster_1667,"WP_169482636.1, WP_289390777.1"
Cluster_1668,"WP_139430250.1, WP_373881114.1"
Cluster_1669,"WP_220437270.1, WP_243992594.1"
Cluster_1670,"WP_370567624.1, WP_394372621.1"
Cluster_1671,"WP_178124527.1, WP_411961040.1"
Cluster_1672,"WP_123449903.1, WP_218438116.1"
Cluster_1673,"WP_000131911.1, WP_024168847.1"
Cluster_1674,"WP_119921897.1, WP_166471851.1"
Cluster_1675,"WP_083936079.1, WP_370693957.1"
Cluster_1676,"WP_401438474.1, WP_401481919.1"
Cluster_1677,"WP_284353492.1, WP_284368771.1"
Cluster_1678,"WP_287406946.1, WP_327478832.1"
Cluster_1679,"WP_044350585.1, WP_046888477.1"
Cluster_1680,"WP_286869149.1, WP_291552007.1"
Cluster_1681,"WP_009113453.1, WP_180788626.1"
Cluster_1682,"WP_260936910.1, WP_260967691.1"
Cluster_1683,"WP_104592402.1, WP_346471189.1"
Cluster_1684,"WP_053481448.1, WP_057006259.1"
Cluster_1685,"WP_136438977.1, WP_407323768.1"
Cluster_1686,"WP_167815317.1, WP_287874472.1"
Cluster_1687,"WP_097641301.1, WP_161574881.1"
Cluster_1688,"WP_163212300.1, WP_278378570.1"
Cluster_1689,"WP_011413134.1, WP_233994294.1"
Cluster_1690,"WP_248991897.1, WP_261762454.1"
Cluster_1691,"WP_015667226.1, WP_377812164.1"
Cluster_1692,"WP_216561586.1, WP_369284285.1"
Cluster_1693,"WP_006042577.1, WP_186597791.1"
Cluster_1694,"WP_281415243.1, WP_281875920.1"
Cluster_1695,"WP_082786070.1, WP_182947659.1"
Cluster_1696,"WP_104233641.1, WP_104262310.1"
Cluster_1697,"WP_099431002.1, WP_157766863.1"
Cluster_1698,"WP_025887259.1, WP_345869970.1"
Cluster_1699,"WP_162556518.1, WP_387401596.1"
Cluster_1700,"WP_136438971.1, WP_407323769.1"
Cluster_1701,"WP_076152529.1, WP_280754646.1"
Cluster_1702,"WP_105828953.1, WP_186095303.1"
Cluster_1703,"WP_278394130.1, WP_312251086.1"
Cluster_1704,"WP_337675982.1, WP_418927576.1"
Cluster_1705,"WP_155768271.1, WP_157659550.1"
Cluster_1706,"WP_066759205.1, WP_230652718.1"
Cluster_1707,"WP_179728827.1, WP_345099741.1"
Cluster_1708,"WP_117015737.1, WP_161056711.1"
Cluster_1709,"WP_000364662.1, WP_004282342.1"
Cluster_1710,"WP_373102895.1, WP_373220197.1"
Cluster_1711,"WP_186164468.1, WP_186170294.1"
Cluster_1712,"WP_152683527.1, WP_371438408.1"
Cluster_1713,"WP_305427837.1, WP_343177590.1"
Cluster_1714,"WP_207739729.1, WP_302776249.1"
Cluster_1715,"WP_289795972.1, WP_334779954.1"
Cluster_1716,"WP_247441596.1, WP_247547294.1"
Cluster_1717,"WP_037415367.1, WP_282678828.1"
Cluster_1718,"WP_086274657.1, WP_222069505.1"
Cluster_1719,"WP_015386433.1, WP_097573883.1"
Cluster_1720,"WP_116547798.1, WP_214589445.1"
Cluster_1721,"WP_151209364.1, WP_368109723.1"
Cluster_1722,"WP_004894668.1, WP_078426695.1"
Cluster_1723,"WP_144136708.1, WP_349830986.1"
Cluster_1724,"WP_216112358.1, WP_216174000.1"
Cluster_1725,"WP_098365691.1, WP_098546644.1"
Cluster_1726,"WP_027604115.1, WP_053158249.1"
Cluster_1727,"WP_047542311.1, WP_053158238.1"
Cluster_1728,"WP_341086574.1, WP_410989788.1"
Cluster_1729,"WP_081397304.1, WP_143238665.1"
Cluster_1730,"WP_050585191.1, WP_083184259.1"
Cluster_1731,"WP_015002771.1, WP_175126316.1"
Cluster_1732,"WP_138608319.1, WP_306638444.1"
Cluster_1733,"WP_274899529.1, WP_348843541.1"
Cluster_1734,"WP_060382050.1, WP_243825655.1"
Cluster_1735,"WP_031830712.1, WP_153645713.1"
Cluster_1736,"WP_066114184.1, WP_155645849.1"
Cluster_1737,"WP_088321812.1, WP_098675003.1"
Cluster_1738,"WP_101827558.1, WP_211743966.1"
Cluster_1739,"WP_302869767.1, WP_302877475.1"
Cluster_1740,"WP_057422292.1, WP_236529341.1"
Cluster_1741,"WP_004937404.1, WP_020828614.1"
Cluster_1742,"WP_004584039.1, WP_013815594.1"
Cluster_1743,"WP_071912908.1, WP_368170789.1"
Cluster_1744,"WP_185774587.1, WP_223327079.1"
Cluster_1745,"WP_245115951.1, WP_250488782.1"
Cluster_1746,"WP_003335619.1, WP_004432684.1"
Cluster_1747,"WP_021510244.1, WP_031983190.1"
Cluster_1748,"WP_061345560.1, WP_151895699.1"
Cluster_1749,"WP_291095591.1, WP_294185875.1"
Cluster_1750,"WP_046040834.1, WP_258578521.1"
Cluster_1751,"WP_098365692.1, WP_098511680.1"
Cluster_1752,"WP_011381522.1, WP_219817587.1"
Cluster_1753,"WP_227031483.1, WP_366925796.1"
Cluster_1754,"WP_092409798.1, WP_367085645.1"
Cluster_1755,"WP_003843778.1, WP_044702482.1"
Cluster_1756,"WP_097774687.1, WP_097781438.1"
Cluster_1757,"WP_080955959.1, WP_395186216.1"
Cluster_1758,"WP_352483758.1, WP_352981173.1"
Cluster_1759,"WP_212337650.1, WP_317239895.1"
Cluster_1760,"WP_058689628.1, WP_160741376.1"
Cluster_1761,"WP_270421863.1, WP_285159243.1"
Cluster_1762,"WP_005023468.1, WP_106469878.1"
Cluster_1763,"WP_037432039.1, WP_261139252.1"
Cluster_1764,"WP_009187050.1, WP_068417566.1"
Cluster_1765,"WP_018679349.1, WP_298893883.1"
Cluster_1766,"WP_210149573.1, WP_288446084.1"
Cluster_1767,"WP_085033640.1, WP_151352311.1"
Cluster_1768,"WP_095592637.1, WP_408824978.1"
Cluster_1769,"WP_015268625.1, WP_397461380.1"
Cluster_1770,"WP_151435875.1, WP_272579156.1"
Cluster_1771,"WP_310093949.1, WP_310225487.1"
Cluster_1772,"WP_046577920.1, WP_124076886.1"
Cluster_1773,"WP_015386418.1, WP_353415809.1"
Cluster_1774,"WP_257143609.1, WP_350494416.1"
Cluster_1775,"WP_297902811.1, WP_298189530.1"
Cluster_1776,"WP_189412267.1, WP_377743658.1"
Cluster_1777,"WP_305427835.1, WP_343177592.1"
Cluster_1778,"WP_029528612.1, WP_143487494.1"
Cluster_1779,"WP_048661615.1, WP_371714764.1"
Cluster_1780,"WP_218274439.1, WP_307575733.1"
Cluster_1781,"WP_226987457.1, WP_237753993.1"
Cluster_1782,"WP_273751601.1, WP_335426925.1"
Cluster_1783,"WP_002287705.1, WP_002332918.1"
Cluster_1784,"WP_182195195.1, WP_371545075.1"
Cluster_1785,"WP_110057591.1, WP_146217723.1"
Cluster_1786,"WP_221144210.1, WP_221149750.1"
Cluster_1787,"WP_169482631.1, WP_289390775.1"
Cluster_1788,"WP_355373372.1, WP_390753996.1"
Cluster_1789,"WP_294199082.1, WP_336719046.1"
Cluster_1790,"WP_157081526.1, WP_347547514.1"
Cluster_1791,"WP_043128367.1, WP_317841989.1"
Cluster_1792,"WP_081050238.1, WP_158577654.1"
Cluster_1793,"WP_011089735.1, WP_085399144.1"
Cluster_1794,"WP_037406331.1, WP_100090088.1"
Cluster_1795,"WP_272688444.1, WP_272693017.1"
Cluster_1796,"WP_137983866.1, WP_368990291.1"
Cluster_1797,"WP_222321525.1, WP_406721498.1"
Cluster_1798,"WP_016551389.1, WP_205274768.1"
Cluster_1799,"WP_099430997.1, WP_274137326.1"
Cluster_1800,"WP_273990711.1, WP_380090745.1"
Cluster_1801,"WP_171405513.1, WP_313738146.1"
Cluster_1802,"WP_212431495.1, WP_370136730.1"
Cluster_1803,"WP_117706978.1, WP_272058589.1"
Cluster_1804,"WP_301347225.1, WP_419717878.1"
Cluster_1805,"WP_092990089.1, WP_313608825.1"
Cluster_1806,"WP_000105964.1, WP_279272195.1"
Cluster_1807,"WP_156447030.1, WP_157783948.1"
Cluster_1808,"WP_043927785.1, WP_243944559.1"
Cluster_1809,"WP_088435697.1, WP_262095005.1"
Cluster_1810,"WP_041213881.1, WP_042016317.1"
Cluster_1811,"WP_009084898.1, WP_086980532.1"
Cluster_1812,"WP_099430996.1, WP_232885550.1"
Cluster_1813,"WP_289282838.1, WP_289285023.1"
Cluster_1814,"WP_172861997.1, WP_328534846.1"
Cluster_1815,"WP_124455068.1, WP_369466708.1"
Cluster_1816,"WP_138737837.1, WP_202877138.1"
Cluster_1817,"WP_004381207.1, WP_315255056.1"
Cluster_1818,"WP_169989240.1, WP_200659279.1"
Cluster_1819,"WP_007989163.1, WP_105348837.1"
Cluster_1820,"WP_284414944.1, WP_327495726.1"
Cluster_1821,"WP_012075808.1, WP_141995282.1"
Cluster_1822,"WP_010467144.1, WP_034155059.1"
Cluster_1823,"WP_025176579.1, WP_086004622.1"
Cluster_1824,"WP_194384567.1, WP_286795697.1"
Cluster_1825,"WP_096855498.1, WP_097409753.1"
Cluster_1826,"WP_005631652.1, WP_048953248.1"
Cluster_1827,"WP_196535032.1, WP_236645523.1"
Cluster_1828,"WP_025510351.1, WP_153645714.1"
Cluster_1829,"WP_011549363.1, WP_124702886.1"
Cluster_1830,"WP_060555835.1, WP_144139643.1"
Cluster_1831,"WP_156447029.1, WP_157783949.1"
Cluster_1832,"WP_088162644.1, WP_312349766.1"
Cluster_1833,"WP_333983740.1, WP_333989442.1"
Cluster_1834,"WP_320522832.1, WP_400713387.1"
Cluster_1835,"WP_047022074.1, WP_419983547.1"
Cluster_1836,"WP_271163574.1, WP_373997406.1"
Cluster_1837,"WP_227031488.1, WP_294145097.1"
Cluster_1838,"WP_207245678.1, WP_221107324.1"
Cluster_1839,"WP_057422287.1, WP_236529338.1"
Cluster_1840,"WP_350503633.1, WP_398445734.1"
Cluster_1841,"WP_308520092.1, WP_314986454.1"
Cluster_1842,"WP_197105158.1, WP_380706625.1"
Cluster_1843,"WP_382009570.1, WP_388315091.1"
Cluster_1844,"WP_055003782.1, WP_122518516.1"
Cluster_1845,"WP_044953515.1, WP_097781436.1"
Cluster_1846,"WP_373102896.1, WP_373220198.1"
Cluster_1847,"WP_233963241.1, WP_263755302.1"
Cluster_1848,"WP_015386422.1, WP_105719440.1"
Cluster_1849,"WP_118107799.1, WP_118225607.1"
Cluster_1850,"WP_157628373.1, WP_245279696.1"
Cluster_1851,"WP_034129308.1, WP_135536578.1"
Cluster_1852,"WP_072523156.1, WP_227196457.1"
Cluster_1853,"WP_024697330.1, WP_059002902.1"
Cluster_1854,"WP_011808965.1, WP_041949834.1"
Cluster_1855,"WP_039303608.1, WP_102118193.1"
Cluster_1856,"WP_243694450.1, WP_371714765.1"
Cluster_1857,"WP_000380671.1, WP_130066758.1"
Cluster_1858,"WP_180167672.1, WP_372360182.1"
Cluster_1859,"WP_246827066.1, WP_259671785.1"
Cluster_1860,"WP_098964971.1, WP_400450292.1"
Cluster_1861,"WP_111221296.1, WP_222016070.1"
Cluster_1862,"WP_138109054.1, WP_284093168.1"
Cluster_1863,"WP_120623490.1, WP_267559721.1"
Cluster_1864,"WP_054048959.1, WP_163909408.1"
Cluster_1865,"WP_087672990.1, WP_087673753.1"
Cluster_1866,"WP_332569561.1, WP_332577735.1"
Cluster_1867,"WP_166406172.1, WP_217386151.1"
Cluster_1868,"WP_104835591.1, WP_258075895.1"
Cluster_1869,"WP_044229238.1, WP_057252682.1"
Cluster_1870,"WP_084603984.1, WP_237100635.1"
Cluster_1871,"WP_061338653.1, WP_279645820.1"
Cluster_1872,"WP_194384561.1, WP_286795673.1"
Cluster_1873,"WP_208453148.1, WP_407852687.1"
Cluster_1874,"WP_036413148.1, WP_046024138.1"
Cluster_1875,"WP_164455110.1, WP_369103780.1"
Cluster_1876,"WP_004328581.1, WP_011109311.1"
Cluster_1877,"WP_077082745.1, WP_353354866.1"
Cluster_1878,"WP_061075358.1, WP_164476018.1"
Cluster_1879,"WP_096113015.1, WP_248671572.1"
Cluster_1880,"WP_076127132.1, WP_340010546.1"
Cluster_1881,"WP_046695205.1, WP_238986628.1"
Cluster_1882,"WP_039323782.1, WP_116238177.1"
Cluster_1883,"WP_017123679.1, WP_177065189.1"
Cluster_1884,"WP_223474817.1, WP_243114957.1"
Cluster_1885,"WP_006221616.1, WP_006385977.1"
Cluster_1886,"WP_186009819.1, WP_186111948.1"
Cluster_1887,"WP_069517189.1, WP_176776510.1"
Cluster_1888,"WP_186066911.1, WP_186148971.1"
Cluster_1889,"WP_103289718.1, WP_169839375.1"
Cluster_1890,"WP_057892631.1, WP_186811264.1"
Cluster_1891,"WP_115737072.1, WP_116355011.1"
Cluster_1892,"WP_224099558.1, WP_225031671.1"
Cluster_1893,"WP_241693239.1, WP_320403963.1"
Cluster_1894,"WP_087986112.1, WP_098396117.1"
Cluster_1895,"WP_409424610.1, WP_413401228.1"
Cluster_1896,"WP_025592624.1, WP_045600110.1"
Cluster_1897,"WP_406742999.1, WP_406746842.1"
Cluster_1898,"WP_043039451.1, WP_226003794.1"
Cluster_1899,"WP_024642448.1, WP_116886798.1"
Cluster_1900,"WP_115982354.1, WP_267403542.1"
Cluster_1901,"WP_144113001.1, WP_408246477.1"
Cluster_1902,"WP_047286520.1, WP_139650075.1"
Cluster_1903,"WP_155258500.1, WP_370143867.1"
Cluster_1904,"WP_081448434.1, WP_341871899.1"
Cluster_1905,"WP_034564934.1, WP_289027611.1"
Cluster_1906,"WP_079380574.1, WP_410055585.1"
Cluster_1907,"WP_094367494.1, WP_367658542.1"
Cluster_1908,"WP_148248297.1, WP_336290711.1"
Cluster_1909,"WP_227031491.1, WP_294145103.1"
Cluster_1910,"WP_126214760.1, WP_277570757.1"
Cluster_1911,"WP_075947008.1, WP_331717016.1"
Cluster_1912,"WP_350594658.1, WP_409424605.1"
Cluster_1913,"WP_350594652.1, WP_409424608.1"
Cluster_1914,"WP_047486138.1, WP_230041244.1"
Cluster_1915,"WP_204132513.1, WP_307836045.1"
Cluster_1916,"WP_223569832.1, WP_226439320.1"
Cluster_1917,"WP_237962339.1, WP_366205387.1"
Cluster_1918,"WP_331137675.1, WP_395362600.1"
Cluster_1919,"WP_270299971.1, WP_272195264.1"
Cluster_1920,"WP_045247705.1, WP_285027093.1"
Cluster_1921,"WP_062865897.1, WP_274683934.1"
Cluster_1922,"WP_352474104.1, WP_352684526.1"
Cluster_1923,"WP_164455104.1, WP_210849561.1"
Cluster_1924,"WP_154859918.1, WP_191958697.1"
Cluster_1925,"WP_224099570.1, WP_225031685.1"
Cluster_1926,"WP_066759203.1, WP_230652716.1"
Cluster_1927,"WP_005342956.1, WP_052815867.1"
Cluster_1928,"WP_339605585.1, WP_340050033.1"
Cluster_1929,"WP_272563688.1, WP_300558971.1"
Cluster_1930,"WP_045985798.1, WP_371713542.1"
Cluster_1931,"WP_228296296.1, WP_264968274.1"
Cluster_1932,"WP_366211949.1, WP_394684787.1"
Cluster_1933,"WP_083246993.1, WP_142885404.1"
Cluster_1934,"WP_122754745.1, WP_166596175.1"
Cluster_1935,"WP_043877782.1, WP_274514651.1"
Cluster_1936,"WP_392628468.1, WP_403231019.1"
Cluster_1937,"WP_198077622.1, WP_372539199.1"
Cluster_1938,"WP_397748945.1, WP_401394159.1"
Cluster_1939,"WP_036945727.1, WP_050753996.1"
Cluster_1940,"WP_317510700.1, WP_317574164.1"
Cluster_1941,"WP_032056934.1, WP_045126544.1"
Cluster_1942,"WP_019859698.1, WP_038648544.1"
Cluster_1943,"WP_261139242.1, WP_261283101.1"
Cluster_1944,"WP_024424020.1, WP_041508071.1"
Cluster_1945,"WP_127666259.1, WP_153403037.1"
Cluster_1946,"WP_024600433.1, WP_197112914.1"
Cluster_1947,"WP_197952726.1, WP_404548072.1"
Cluster_1948,"WP_329768127.1, WP_423179686.1"
Cluster_1949,"WP_144408972.1, WP_213916394.1"
Cluster_1950,"WP_002308926.1, WP_104835585.1"
Cluster_1951,"WP_041769452.1, WP_236210344.1"
Cluster_1952,"WP_014481448.1, WP_086344529.1"
Cluster_1953,"WP_009260915.1, WP_289027612.1"
Cluster_1954,"WP_034022692.1, WP_316144967.1"
Cluster_1955,"WP_069540689.1, WP_225505038.1"
Cluster_1956,"WP_004762961.1, WP_262574221.1"
Cluster_1957,"WP_281845505.1, WP_405121763.1"
Cluster_1958,"WP_289795978.1, WP_322639179.1"
Cluster_1959,"WP_096113016.1, WP_248671573.1"
Cluster_1960,"WP_278725244.1, WP_346989132.1"
Cluster_1961,"WP_212668929.1, WP_229652639.1"
Cluster_1962,"WP_151209362.1, WP_368109721.1"
Cluster_1963,"WP_119110372.1, WP_267178699.1"
Cluster_1964,"WP_117300687.1, WP_260706622.1"
Cluster_1965,"WP_023896945.1, WP_348916521.1"
Cluster_1966,"WP_352474105.1, WP_352684527.1"
Cluster_1967,"WP_084859544.1, WP_315010636.1"
Cluster_1968,"WP_226308237.1, WP_233968157.1"
Cluster_1969,"WP_231606957.1, WP_380706621.1"
Cluster_1970,"WP_419538875.1, WP_422655909.1"
Cluster_1971,"WP_052719689.1, WP_315697317.1"
Cluster_1972,"WP_283377583.1, WP_331703399.1"
Cluster_1973,"WP_177062232.1, WP_177065180.1"
Cluster_1974,"WP_315621747.1, WP_333766165.1"
Cluster_1975,"WP_221988216.1, WP_313904055.1"
Cluster_1976,"WP_000102858.1, WP_274366558.1"
Cluster_1977,"WP_284445228.1, WP_316138362.1"
Cluster_1978,"WP_306595305.1, WP_343659636.1"
Cluster_1979,"WP_294799676.1, WP_294849602.1"
Cluster_1980,"WP_123850224.1, WP_212232358.1"
Cluster_1981,"WP_041212081.1, WP_106885359.1"
Cluster_1982,"WP_131706087.1, WP_251091295.1"
Cluster_1983,"WP_273751603.1, WP_335426923.1"
Cluster_1984,"WP_173119957.1, WP_274318811.1"
Cluster_1985,"WP_041769454.1, WP_236214158.1"
Cluster_1986,"WP_145015108.1, WP_325717662.1"
Cluster_1987,"WP_194384565.1, WP_286795678.1"
Cluster_1988,"WP_286874137.1, WP_339612230.1"
Cluster_1989,"WP_039146629.1, WP_212109030.1"
Cluster_1990,"WP_049204460.1, WP_197822360.1"
Cluster_1991,"WP_125416621.1, WP_247906198.1"
Cluster_1992,"WP_378961574.1, WP_379001740.1"
Cluster_1993,"WP_106984476.1, WP_121532743.1"
Cluster_1994,"WP_119110374.1, WP_267178697.1"
Cluster_1995,"WP_100676163.1, WP_316948682.1"
Cluster_1996,"WP_136541398.1, WP_377343411.1"
Cluster_1997,"WP_139650079.1, WP_241774846.1"
Cluster_1998,"WP_126242937.1, WP_369068056.1"
Cluster_1999,"WP_117706974.1, WP_120143465.1"
Cluster_2000,"WP_053118295.1, WP_153043936.1"
Cluster_2001,"WP_003154609.1, WP_013352076.1"
Cluster_2002,"WP_085033642.1, WP_151352312.1"
Cluster_2003,"WP_018920950.1, WP_278786128.1"
Cluster_2004,"WP_000179434.1, WP_098601200.1"
Cluster_2005,"WP_061338650.1, WP_279645826.1"
Cluster_2006,"WP_096789792.1, WP_416011173.1"
Cluster_2007,"WP_000611586.1, WP_000611587.1"
Cluster_2008,"WP_061671259.1, WP_112083761.1"
Cluster_2009,"WP_065213559.1, WP_192188530.1"
Cluster_2010,"WP_014164632.1, WP_192188532.1"
Cluster_2011,"WP_142953306.1, WP_280039406.1"
Cluster_2012,"WP_174068708.1, WP_307007781.1"
Cluster_2013,"WP_115656501.1, WP_117115356.1"
Cluster_2014,"WP_025996055.1, WP_192062338.1"
Cluster_2015,"WP_035997193.1, WP_057028311.1"
Cluster_2016,"WP_305049437.1, WP_307779267.1"
Cluster_2017,"WP_258708788.1, WP_272754579.1"
Cluster_2018,"WP_020904086.1, WP_042523184.1"
Cluster_2019,"WP_119110371.1, WP_158606172.1"
Cluster_2020,"WP_286732633.1, WP_312461354.1"
Cluster_2021,"WP_017245182.1, WP_192293178.1"
Cluster_2022,"WP_004168107.1, WP_164476015.1"
Cluster_2023,"WP_204060648.1, WP_307825712.1"
Cluster_2024,"WP_146094058.1, WP_346471188.1"
Cluster_2025,"WP_166406169.1, WP_217386149.1"
Cluster_2026,"WP_150342903.1, WP_151347784.1"
Cluster_2027,"WP_186164476.1, WP_186268502.1"
Cluster_2028,"WP_061939970.1, WP_065846163.1"
Cluster_2029,"WP_007989172.1, WP_105348844.1"
Cluster_2030,"WP_071992669.1, WP_264998322.1"
Cluster_2031,"WP_045535237.1, WP_305725567.1"
Cluster_2032,"WP_053481449.1, WP_057006707.1"
Cluster_2033,"WP_121373426.1, WP_134240921.1"
Cluster_2034,"WP_339165075.1, WP_426973167.1"
Cluster_2035,"WP_119110375.1, WP_267178696.1"
Cluster_2036,"WP_278725245.1, WP_346989133.1"
Cluster_2037,"WP_354328234.1, WP_354370128.1"
Cluster_2038,"WP_003154613.1, WP_003218671.1"
Cluster_2039,"WP_244506324.1, WP_245444020.1"
Cluster_2040,"WP_000729136.1, WP_199356861.1"
Cluster_2041,"WP_174038681.1, WP_234908811.1"
Cluster_2042,"WP_017886000.1, WP_242090858.1"
Cluster_2043,"WP_302869763.1, WP_302877472.1"
Cluster_2044,"WP_028206105.1, WP_321845842.1"
Cluster_2045,"WP_158151589.1, WP_238856279.1"
Cluster_2046,"WP_042611479.1, WP_112122907.1"
Cluster_2047,"WP_268301970.1, WP_268379724.1"
Cluster_2048,"WP_144345805.1, WP_279751310.1"
Cluster_2049,"WP_117999875.1, WP_118436527.1"
Cluster_2050,"WP_110706786.1, WP_196535030.1"
Cluster_2051,"WP_249852549.1, WP_395951753.1"
Cluster_2052,"WP_098675008.1, WP_400154864.1"
Cluster_2053,"WP_373102891.1, WP_373220195.1"
Cluster_2054,"WP_305427831.1, WP_343177596.1"
Cluster_2055,"WP_138317131.1, WP_176671534.1"
Cluster_2056,"WP_170059460.1, WP_411960333.1"
Cluster_2057,"WP_260936898.1, WP_260967688.1"
